actor_account,login_count,logout_count,login_day_count,play_time,avg_money,ip_count,max_level,login_total_day_x,playtime_per_day,sit_count,exp_get_amout,item_get_count,money_get_count,killed_by_pc,killed_by_npc,teleport_count,reborn_count,question_count,login_total_day_y,sit_count_perday,item_get_count_perday,money_get_count_perday,teleport_count_perday,total_party_time,average_party_time,class
20002149,87,87,1,449829,-88.5722708,87,0,15,29988.6,329,577146587,14775,5954,514,122,679,339,155,15,21.93333333,985,396.9333333,45.26666667,81718,3552.956522,0
20002155,43,42,1,298644,34.50978422,43,0,14,21331.71429,325,323309557,63228,3976,372,98,629,288,64,14,23.21428571,4516.285714,284,44.92857143,22895,2289.5,0
20002172,13,13,1,12111,-1340.907687,13,0,3,4037,25,10677706,55,75,6,2,21,7,106,3,8.333333333,18.33333333,25,7,0,0,0
20002194,68,66,1,156167,10.532763,68,0,11,14197,28,204627307,86933,1751,5,18,213,16,57,11,2.545454545,7903,159.1818182,19.36363636,25889,5177.8,0
20002210,258,256,1,378919,85.78644512,258,44,13,29147.61538,171,413012973,143041,5491,27,124,518,88,303,13,13.15384615,11003.15385,422.3846154,39.84615385,24703,4117.166667,0
20002220,9,9,1,90997,13.34135191,9,0,7,12999.57143,131,13882686,1064,254,59,14,112,62,7,7,18.71428571,152,36.28571429,16,1710,1710,0
20002221,116,114,1,874206,8.21188713,116,0,15,58280.4,1044,1139491057,90082,31199,0,64,77,40,0,15,69.6,6005.466667,2079.933333,5.133333333,0,0,0
20002226,38,37,1,137847,-107.3316576,38,12,9,15316.33333,87,154483141,1351,1783,5,42,164,23,36,9,9.666666667,150.1111111,198.1111111,18.22222222,33071,3307.1,0
20002255,6,5,1,168578,141.7683031,6,26,3,56192.66667,73,17645940,28128,213,14,18,61,29,5,3,24.33333333,9376,71,20.33333333,0,0,1
20002282,25,25,1,38966,65.11874455,25,36,3,12988.66667,99,36864234,810,183,3,5,47,6,25,3,33,270,61,15.66666667,11519,2303.8,0
20002328,10,10,1,30729,-441.6266719,10,32,5,6145.8,132,11904299,268,111,4,9,36,9,0,5,26.4,53.6,22.2,7.2,0,0,0
20002330,35,33,1,896285,0.841822635,35,43,13,68945,1230,374149764,59406,1078,141,92,251,179,1523,13,94.61538462,4569.692308,82.92307692,19.30769231,4587,4587,0
20002386,10,10,1,54129,-824.5724473,10,28,9,6014.333333,25,17962370,11517,897,13,14,59,18,57,9,2.777777778,1279.666667,99.66666667,6.555555556,940,470,0
20002402,7,6,1,171660,0.584492602,7,24,3,57220,53,11826741,10650,299,3,8,46,10,5,3,17.66666667,3550,99.66666667,15.33333333,0,0,1
20002428,34,34,1,292162,9.933451304,34,38,13,22474,256,125294761,5716,487,4,59,280,50,9,13,19.69230769,439.6923077,37.46153846,21.53846154,76038,2376.1875,0
20002440,20,20,1,84833,-131.2260677,20,0,8,10604.125,55,119319638,46963,1351,32,9,96,24,129,8,6.875,5870.375,168.875,12,19039,3807.8,0
20002503,37,35,1,237522,130.378647,37,0,13,18270.92308,147,319742840,121161,3620,146,47,323,103,269,13,11.30769231,9320.076923,278.4615385,24.84615385,60833,4345.214286,0
20002504,17,18,1,75536,-69.57234961,17,0,8,9442,41,51544753,3067,471,89,14,121,52,15,8,5.125,383.375,58.875,15.125,0,0,0
20002508,15,14,1,168451,8.032145847,15,29,3,56150.33333,223,26980803,14014,1984,0,5,49,6,39,3,74.33333333,4671.333333,661.3333333,16.33333333,0,0,1
20002517,56,56,1,303339,-3.793775281,56,14,11,27576.27273,244,221481735,74253,2614,38,66,293,70,247,11,22.18181818,6750.272727,237.6363636,26.63636364,75567,4198.166667,0
20002531,58,58,1,380349,-473.5380111,58,0,12,31695.75,156,335350207,80400,3225,249,151,514,193,200,12,13,6700,268.75,42.83333333,29158,3644.75,0
20002541,11,10,1,47231,189.3872245,11,0,5,9446.2,32,56897217,21133,549,8,7,75,10,51,5,6.4,4226.6,109.8,15,6435,3217.5,0
20002559,31,30,1,710356,0.946680256,31,43,9,78928.44444,396,479223021,6428,7853,29,278,288,270,17,9,44,714.2222222,872.5555556,32,0,0,0
20002563,6,5,1,185920,0.229491179,6,9,3,61973.33333,15,4124698,23755,22520,0,0,8,0,3,3,5,7918.333333,7506.666667,2.666666667,0,0,1
20002588,52,52,1,172172,-178.529819,52,0,14,12298,131,172114403,1340,1909,5,37,114,23,32,14,9.357142857,95.71428571,136.3571429,8.142857143,6329,1054.833333,0
20002591,43,42,1,103749,9.542019682,43,37,13,7980.692308,131,36180724,476,227,4,16,97,18,3,13,10.07692308,36.61538462,17.46153846,7.461538462,44407,1930.73913,0
20002592,56,54,1,376371,9.259337197,56,35,14,26883.64286,736,82714132,37628,1044,16,60,276,55,176,14,52.57142857,2687.714286,74.57142857,19.71428571,19916,1659.666667,0
20002604,23,23,1,219341,45.18608012,23,49,11,19940.09091,26,215463070,1408,1449,20,17,113,19,61,11,2.363636364,128,131.7272727,10.27272727,1058,352.6666667,0
20002648,50,50,1,202596,4.159292385,50,4,12,16883,145,270281171,3319,2826,56,81,245,65,365,12,12.08333333,276.5833333,235.5,20.41666667,22304,5576,0
20002651,225,226,1,427063,6.978691668,225,37,15,28470.86667,523,126597177,22472,1139,10,87,425,80,295,15,34.86666667,1498.133333,75.93333333,28.33333333,107797,4146.038462,0
20002660,21,21,1,31859,3130.736558,21,28,10,3185.9,5,7631744,117,203,5,10,37,11,4,10,0.5,11.7,20.3,3.7,3537,1768.5,0
20002669,80,80,1,345714,-108.149508,80,50,15,23047.6,142,527468852,98840,3517,52,31,439,53,203,15,9.466666667,6589.333333,234.4666667,29.26666667,37968,6328,0
20002673,17,18,1,133859,50.99641414,17,26,7,19122.71429,121,16308702,40956,1263,5,35,145,31,55,7,17.28571429,5850.857143,180.4285714,20.71428571,8481,1211.571429,0
20002698,108,109,1,258011,-28.0643616,108,49,14,18429.35714,182,149299782,5020,394,12,57,246,67,72,14,13,358.5714286,28.14285714,17.57142857,4274,1068.5,0
20002706,49,49,1,90199,74.35477112,49,29,12,7516.583333,96,92734128,844,978,5,9,77,13,14,12,8,70.33333333,81.5,6.416666667,3333,1111,0
20002708,9,10,1,55057,25.15943477,9,0,7,7865.285714,50,22469240,21210,423,3,25,99,23,1,7,7.142857143,3030,60.42857143,14.14285714,4271,2135.5,0
20002723,47,48,1,158830,30.83565447,47,37,14,11345,17,21273571,60132,86,8,8,80,15,324,14,1.214285714,4295.142857,6.142857143,5.714285714,12541,2508.2,0
20002749,25,22,1,735126,19.18334952,25,36,12,61260.5,3970,127317934,33423,4383,142,161,328,260,9,12,330.8333333,2785.25,365.25,27.33333333,0,0,0
20002761,133,132,1,494106,528.9947784,133,44,15,32940.4,201,413331953,6500,2644,21,98,589,91,301,15,13.4,433.3333333,176.2666667,39.26666667,80909,2996.62963,0
20002774,96,95,1,124339,23.54416555,96,0,15,8289.266667,0,0,71570,73,0,0,4,0,0,15,0,4771.333333,4.866666667,0.266666667,0,0,0
20002784,41,41,1,300040,-69.92644647,41,0,15,20002.66667,152,398230799,3191,4285,160,40,406,123,275,15,10.13333333,212.7333333,285.6666667,27.06666667,42108,4210.8,0
20002787,37,36,1,169151,79.65463403,37,0,11,15377.36364,90,202694947,4128,2319,12,3,144,6,19,11,8.181818182,375.2727273,210.8181818,13.09090909,777,777,0
20002804,25,23,1,1147779,12.14487981,25,0,15,76518.6,13868,1576137819,48326,61,0,227,453,223,618,15,924.5333333,3221.733333,4.066666667,30.2,0,0,0
20002808,40,40,1,133618,29.67663788,40,45,11,12147.09091,102,157096507,11740,1697,13,20,218,50,73,11,9.272727273,1067.272727,154.2727273,19.81818182,18020,2574.285714,0
20002812,41,40,1,237639,-266.6499312,41,37,13,18279.92308,0,56121198,54050,60,0,0,4,0,306,13,0,4157.692308,4.615384615,0.307692308,0,0,0
20002822,86,85,1,981984,0.267467698,86,49,15,65465.6,1367,797380061,340311,60,0,89,137,84,945,15,91.13333333,22687.4,4,9.133333333,0,0,0
20002824,59,57,1,882742,0.003405298,59,39,13,67903.23077,4635,346732932,74848,799,118,216,554,459,6,13,356.5384615,5757.538462,61.46153846,42.61538462,0,0,1
20002825,256,256,1,739186,4.23659539,256,11,15,49279.06667,604,698772972,9664,7967,562,262,1197,524,228,15,40.26666667,644.2666667,531.1333333,79.8,59658,5423.454545,0
20002829,52,52,1,32420,-1.251511413,52,14,8,4052.5,30,1567640,5196,76,2,11,42,10,4,8,3.75,649.5,9.5,5.25,0,0,0
20002832,160,161,1,415685,8.404378315,160,0,15,27712.33333,96,508423765,35028,5077,97,84,535,118,256,15,6.4,2335.2,338.4666667,35.66666667,59385,7423.125,0
20002852,24,22,1,1115448,-5.391844353,24,0,15,74363.2,2508,1003208719,76880,883,0,250,285,231,0,15,167.2,5125.333333,58.86666667,19,0,0,0
20002856,7,6,1,10991,-5.171594941,7,21,5,2198.2,64,1901722,646,30,0,0,22,1,11,5,12.8,129.2,6,4.4,0,0,0
20002871,55,52,1,238133,-48.01861145,55,50,15,15875.53333,484,353187887,79832,4695,80,53,415,82,94,15,32.26666667,5322.133333,313,27.66666667,33991,5665.166667,0
20002876,21,20,1,1140703,-4.476255432,21,0,15,76046.86667,13637,1438963812,119087,32,0,54,86,47,1715,15,909.1333333,7939.133333,2.133333333,5.733333333,0,0,0
20002903,18,20,1,98300,-19.7595117,18,25,7,14042.85714,29,132422102,93159,1356,9,17,84,16,37,7,4.142857143,13308.42857,193.7142857,12,0,0,0
20002907,185,184,1,487101,159.6384138,185,38,15,32473.4,288,577031523,34153,5672,102,150,521,139,296,15,19.2,2276.866667,378.1333333,34.73333333,81697,4538.722222,0
20002928,17,15,1,1138637,0,17,0,15,75909.13333,822,1069244775,96891,20,0,8,29,8,4359,15,54.8,6459.4,1.333333333,1.933333333,0,0,0
20002931,31,31,1,229132,-2.784111342,31,41,12,19094.33333,871,83737988,82916,2753,143,109,349,153,81,12,72.58333333,6909.666667,229.4166667,29.08333333,26446,2644.6,0
20002938,5,5,1,28333,0,5,0,2,14166.5,0,0,36,0,0,0,0,0,0,2,0,18,0,0,7840,7840,0
20002948,9,7,1,268969,0.185895029,9,29,4,67242.25,43,26348608,19245,153,6,4,48,12,5,4,10.75,4811.25,38.25,12,0,0,1
20002957,18,16,1,1065339,-11.5347143,18,50,15,71022.6,3355,874355743,59793,39,0,10,48,10,210,15,223.6666667,3986.2,2.6,3.2,0,0,0
20002978,1,1,1,14814,-7.81726745,1,0,1,14814,23,1849976,38,86,0,1,15,2,6,1,23,38,86,15,0,0,0
20002986,215,214,1,525612,-54.88911022,215,0,15,35040.8,122,468517187,10045,3956,14,48,261,44,80,15,8.133333333,669.6666667,263.7333333,17.4,1660,1660,0
20002993,39,39,1,331575,3.013900324,39,49,10,33157.5,587,535243244,12460,4194,44,79,379,101,174,10,58.7,1246,419.4,37.9,23158,3308.285714,0
20002994,11,11,1,18768,-509.6241475,11,0,7,2681.142857,27,7833994,51,126,3,5,40,5,2,7,3.857142857,7.285714286,18,5.714285714,6384,6384,0
20002999,5,5,1,66737,7.68838875,5,24,3,22245.66667,104,8621751,856,619,1,24,76,19,34,3,34.66666667,285.3333333,206.3333333,25.33333333,12697,3174.25,0
20003015,24,24,1,31900,0.401442006,24,16,7,4557.142857,13,1492261,737,246,0,1,40,1,103,7,1.857142857,105.2857143,35.14285714,5.714285714,0,0,0
20003029,208,207,1,474772,56.21782245,208,2,15,31651.46667,289,675716511,25479,6874,71,128,580,112,199,15,19.26666667,1698.6,458.2666667,38.66666667,17662,2523.142857,0
20003049,88,88,1,389971,-30.91089081,88,5,15,25998.06667,5,86455,72039,155,0,2,56,2,2,15,0.333333333,4802.6,10.33333333,3.733333333,9,9,0
20003058,39,38,1,1088006,-0.597653873,39,0,15,72533.73333,3010,708502427,44668,6215,0,50,60,37,0,15,200.6666667,2977.866667,414.3333333,4,0,0,0
20003065,95,95,1,404646,18.71462958,95,43,14,28903.28571,216,239038403,40985,1999,18,106,227,75,85,14,15.42857143,2927.5,142.7857143,16.21428571,41085,3735,0
20003090,29,29,1,263405,114.0169549,29,0,13,20261.92308,394,317297512,2255,3447,57,49,280,71,120,13,30.30769231,173.4615385,265.1538462,21.53846154,17790,3558,0
20003097,234,233,1,190892,69.99586153,234,42,15,12726.13333,122,112676774,33850,2919,18,78,309,51,46,15,8.133333333,2256.666667,194.6,20.6,9966,1423.714286,0
20003117,37,38,1,96806,69.80203706,37,0,13,7446.615385,131,62611663,3552,715,68,22,144,53,9,13,10.07692308,273.2307692,55,11.07692308,6071,2023.666667,0
20003140,192,189,1,462070,-11.92545502,192,0,14,33005,519,579407380,23164,5693,185,82,795,186,346,14,37.07142857,1654.571429,406.6428571,56.78571429,24066,2005.5,0
20003146,271,269,1,482520,-7.862411921,271,0,15,32168,397,571007992,296751,6410,259,84,761,207,317,15,26.46666667,19783.4,427.3333333,50.73333333,16235,2319.285714,0
20003158,3,3,1,17528,30.01768599,3,0,2,8764,11,16302227,764,183,2,12,31,7,2,2,5.5,382,91.5,15.5,2457,2457,0
20003210,26,25,1,129487,-84.82989798,26,0,11,11771.54545,57,144793295,39509,1766,43,22,125,32,53,11,5.181818182,3591.727273,160.5454545,11.36363636,1371,685.5,0
20003219,63,61,1,364945,15.49206867,63,10,10,36494.5,950,232479464,2571,2575,356,78,677,293,168,10,95,257.1,257.5,67.7,72923,3314.681818,0
20003224,78,78,1,920269,0.483657496,78,41,13,70789.92308,5232,268307024,61824,22223,119,49,174,133,3,13,402.4615385,4755.692308,1709.461538,13.38461538,0,0,1
20003235,9,9,1,28341,19.290886,9,29,4,7085.25,22,6530594,641,92,23,6,49,25,10,4,5.5,160.25,23,12.25,480,240,0
20003245,113,113,1,444763,5.99912088,113,37,15,29650.86667,429,89883226,118275,2274,23,55,247,72,111,15,28.6,7885,151.6,16.46666667,24290,4858,0
20003294,79,80,1,167239,-6.297454541,79,44,13,12864.53846,222,167474486,1016,2051,23,41,184,52,26,13,17.07692308,78.15384615,157.7692308,14.15384615,0,0,0
20003307,18,15,1,1120589,-4.830151822,18,50,15,74705.93333,1181,1171649967,28814,20,0,4,26,4,0,15,78.73333333,1920.933333,1.333333333,1.733333333,0,0,0
20003319,52,53,1,293835,-4.548192013,52,0,14,20988.21429,199,251982075,12740,2269,248,61,431,199,119,14,14.21428571,910,162.0714286,30.78571429,90533,9053.3,0
20003325,130,130,1,425770,-36.30476079,130,0,14,30412.14286,57,118912737,66479,843,123,86,443,199,445,14,4.071428571,4748.5,60.21428571,31.64285714,15796,1579.6,0
20003357,21,18,1,1116972,9.011214247,21,0,15,74464.8,385,141406326,52434,29,0,20,54,17,0,15,25.66666667,3495.6,1.933333333,3.6,0,0,0
20003383,77,74,1,337071,-48.29359986,77,9,13,25928.53846,80,334156391,2174,3810,10,51,292,40,33,13,6.153846154,167.2307692,293.0769231,22.46153846,29819,3727.375,0
20003388,17,16,1,776902,-7.116308106,17,0,10,77690.2,1719,698915729,31113,41,0,6,19,6,12,10,171.9,3111.3,4.1,1.9,0,0,0
20003396,86,85,1,263425,30.4745829,86,42,15,17561.66667,39,78727768,94942,488,5,21,263,21,29,15,2.6,6329.466667,32.53333333,17.53333333,11834,1690.571429,0
20003417,14,12,1,1023781,32.28200269,14,0,13,78752.38462,3098,1176609508,42460,10764,0,345,398,305,0,13,238.3076923,3266.153846,828,30.61538462,0,0,0
20003425,42,42,1,50464,416.1382372,42,0,13,3881.846154,0,0,0,28,0,0,0,0,0,13,0,0,2.153846154,0,0,0,0
20003427,6,6,1,12672,47.46409407,6,10,3,4224,29,244889,817,125,0,1,10,2,34,3,9.666666667,272.3333333,41.66666667,3.333333333,0,0,0
20003430,51,50,1,233192,148.4422879,51,0,15,15546.13333,80,448008938,3363,4930,194,55,461,149,109,15,5.333333333,224.2,328.6666667,30.73333333,7877,1575.4,0
20003442,129,128,1,547270,97.07251631,129,35,15,36484.66667,270,492884747,130054,4805,43,140,508,95,61,15,18,8670.266667,320.3333333,33.86666667,16485,1831.666667,0
20003449,144,144,1,730391,-2.87529693,144,0,15,48692.73333,143,393179487,11496,4789,208,101,637,190,203,15,9.533333333,766.4,319.2666667,42.46666667,36926,3692.6,0
20003474,63,63,1,126252,-13.47688749,63,0,6,21042,91,74570312,18714,853,72,61,191,72,49,6,15.16666667,3119,142.1666667,31.83333333,31822,7955.5,0
20003483,43,43,1,121625,-39.96233505,43,17,12,10135.41667,114,152413286,1393,1743,67,23,170,62,29,12,9.5,116.0833333,145.25,14.16666667,5809,1936.333333,0
20003495,72,70,1,339464,10.73268447,72,0,14,24247.42857,116,389926578,105444,3966,200,151,463,170,302,14,8.285714286,7531.714286,283.2857143,33.07142857,90337,10037.44444,0
20003516,61,59,1,258866,0.713361353,61,13,15,17257.73333,130,263122497,125074,3184,36,37,238,53,161,15,8.666666667,8338.266667,212.2666667,15.86666667,2557,1278.5,0
20003533,20,20,1,51194,57.37088331,20,50,2,25597,22,49453357,1129,237,4,10,32,13,35,2,11,564.5,118.5,16,0,0,0
20003541,6,6,1,23706,0.011347338,6,7,4,5926.5,56,59563,240,84,0,6,11,7,21,4,14,60,21,2.75,0,0,0
20003543,9,9,1,60361,0.011696294,9,3,4,15090.25,8,12254,51,44,0,0,0,0,12,4,2,12.75,11,0,4849,2424.5,0
20003556,57,57,1,217268,-190.1974474,57,35,15,14484.53333,207,93284754,3199,1264,25,47,242,52,76,15,13.8,213.2666667,84.26666667,16.13333333,9436,1887.2,0
20003559,18,18,1,120458,0.388409238,18,24,6,20076.33333,80,11300776,2664,917,4,53,105,43,84,6,13.33333333,444,152.8333333,17.5,429,214.5,0
20003563,20,20,1,163955,0.504534781,20,5,13,12611.92308,335,124192305,1448,1157,345,31,404,229,32,13,25.76923077,111.3846154,89,31.07692308,16309,3261.8,0
20003608,424,423,1,681819,0.942536069,424,0,15,45454.6,209,735199849,95025,7125,301,221,964,329,708,15,13.93333333,6335,475,64.26666667,89139,6367.071429,0
20003609,61,62,1,149082,1.848298252,61,31,11,13552.90909,88,25269828,24712,305,10,39,102,43,24,11,8,2246.545455,27.72727273,9.272727273,5016,1254,0
20003632,9,8,1,29880,4.47476573,9,0,6,4980,100,6694027,447,8,18,4,20,10,2,6,16.66666667,74.5,1.333333333,3.333333333,684,342,0
20003641,47,46,1,405234,-6.68542373,47,7,15,27015.6,102,279547628,7258,2417,127,32,254,97,31,15,6.8,483.8666667,161.1333333,16.93333333,13258,2651.6,0
20003647,26,25,1,155449,-0.411659129,26,39,13,11957.61538,274,105160745,2521,532,10,26,148,33,103,13,21.07692308,193.9230769,40.92307692,11.38461538,24933,1917.923077,0
20003649,79,80,1,266595,-898.1604419,79,32,14,19042.5,384,250030669,141141,3634,72,65,740,389,36,14,27.42857143,10081.5,259.5714286,52.85714286,55861,2327.541667,0
20003668,2,2,1,15881,31.75140105,2,8,2,7940.5,24,108679,467,104,0,2,6,2,36,2,12,233.5,52,3,0,0,0
20003689,2,2,1,25108,34.57670862,2,17,2,12554,26,769606,602,117,0,13,20,11,14,2,13,301,58.5,10,218,218,0
20003694,28,26,1,1220888,21.88736477,28,0,15,81392.53333,37,1904801641,97708,25842,0,31,44,20,0,15,2.466666667,6513.866667,1722.8,2.933333333,0,0,0
20003708,4,4,1,47411,29.43759887,4,17,2,23705.5,169,1973698,1357,915,0,1,30,1,60,2,84.5,678.5,457.5,15,1403,1403,0
20003732,19,20,1,76410,7.871181782,19,0,7,10915.71429,58,99096647,616,789,4,26,77,19,67,7,8.285714286,88,112.7142857,11,3536,1768,0
20003733,9,8,1,43855,92.08644396,9,25,7,6265,25,4586557,527,138,0,3,24,3,23,7,3.571428571,75.28571429,19.71428571,3.428571429,4296,859.2,0
20003737,122,122,1,486200,-5.34191485,122,4,15,32413.33333,378,508235573,328786,5801,222,119,884,189,74,15,25.2,21919.06667,386.7333333,58.93333333,49114,3508.142857,0
20003739,406,405,1,593113,681.985797,406,42,15,39540.86667,90,144958057,233703,740,16,15,187,23,69,15,6,15580.2,49.33333333,12.46666667,2198,732.6666667,0
20003779,30,29,1,125578,-1129.968649,30,10,4,31394.5,148,163898250,102367,1443,27,136,208,90,150,4,37,25591.75,360.75,52,14539,4846.333333,0
20003785,56,56,1,626737,218.482357,56,40,15,41782.46667,1067,227962467,45312,4050,411,182,1185,526,2827,15,71.13333333,3020.8,270,79,23665,1479.0625,0
20003791,21,22,1,87542,200.9017272,21,0,8,10942.75,82,124781965,953,1248,7,12,116,13,39,8,10.25,119.125,156,14.5,5227,1742.333333,0
20003795,15,14,1,74777,7.648461425,15,0,7,10682.42857,2,15318911,22633,126,0,1,27,1,154,7,0.285714286,3233.285714,18,3.857142857,1240,1240,1
20003817,1,1,1,22565,74.14376246,1,17,1,22565,5,1941285,1557,207,0,1,34,2,60,1,5,1557,207,34,4203,700.5,0
20003843,12,12,1,38007,-6.668508433,12,0,6,6334.5,55,19310853,24296,166,35,0,52,19,3,6,9.166666667,4049.333333,27.66666667,8.666666667,1736,1736,0
20003849,71,70,1,654342,13.88612224,71,0,12,54528.5,209,139709898,7618,2093,88,22,381,68,41,12,17.41666667,634.8333333,174.4166667,31.75,21592,7197.333333,0
20003853,28,28,1,128959,-152.0393691,28,0,7,18422.71429,76,161997346,818,1596,13,35,110,34,49,7,10.85714286,116.8571429,228,15.71428571,0,0,0
20003856,21,22,1,163520,29.81585739,21,16,11,14865.45455,127,64597866,22259,1093,13,18,90,23,126,11,11.54545455,2023.545455,99.36363636,8.181818182,9205,2301.25,0
20003862,273,272,1,590666,-48.91680408,273,30,15,39377.73333,1007,203171678,67568,3650,520,116,903,470,404,15,67.13333333,4504.533333,243.3333333,60.2,49548,1415.657143,0
20003873,43,44,1,229303,-19.62073327,43,0,13,17638.69231,32,320196652,118614,3105,60,30,220,49,217,13,2.461538462,9124.153846,238.8461538,16.92307692,13776,3444,0
20003878,51,51,1,238025,-162.6860036,51,0,13,18309.61538,107,282686065,134671,2541,79,44,242,73,139,13,8.230769231,10359.30769,195.4615385,18.61538462,24897,2074.75,0
20003897,3,3,1,13094,0.261493814,3,7,2,6547,59,90321,153,76,0,6,12,6,23,2,29.5,76.5,38,6,0,0,0
20003908,16,14,1,1139105,-4.534608311,16,0,15,75940.33333,620,1447518184,103144,38,0,1,39,1,1695,15,41.33333333,6876.266667,2.533333333,2.6,0,0,0
20003910,129,127,1,483609,-26.0755507,129,35,15,32240.6,174,349146995,183654,2998,72,122,404,121,121,15,11.6,12243.6,199.8666667,26.93333333,20504,2563,0
20003911,10,9,1,49001,-14.27813718,10,24,7,7000.142857,8,2176928,13248,13,0,0,12,0,83,7,1.142857143,1892.571429,1.857142857,1.714285714,0,0,0
20003922,45,47,1,167127,-19.81140689,45,0,12,13927.25,63,145018724,15842,1380,12,63,157,44,123,12,5.25,1320.166667,115,13.08333333,6026,3013,0
20003935,3,3,1,14716,4.77364773,3,20,2,7358,3,1402964,665,214,0,1,7,1,9,2,1.5,332.5,107,3.5,0,0,0
20003944,32,32,1,140365,74.14070459,32,0,11,12760.45455,103,208327681,3950,2428,14,23,111,24,18,11,9.363636364,359.0909091,220.7272727,10.09090909,11955,11955,0
20003945,16,16,1,40858,70.37307259,16,43,6,6809.666667,0,5994786,56,86,0,1,8,1,3,6,0,9.333333333,14.33333333,1.333333333,6394,6394,0
20003949,51,51,1,453407,32.97853805,51,36,14,32386.21429,1014,112384593,102648,2117,14,38,448,42,411,14,72.42857143,7332,151.2142857,32,41740,3794.545455,0
20003959,993,992,1,906149,-46.71153861,993,0,15,60409.93333,566,714788832,127478,7998,152,128,976,161,1289,15,37.73333333,8498.533333,533.2,65.06666667,61901,1587.205128,0
20003978,82,82,1,280079,97.8632243,82,31,11,25461.72727,150,196036191,86014,2585,115,54,410,137,184,11,13.63636364,7819.454545,235,37.27272727,18530,1684.545455,0
